id,surah_id,content,translate_en,translate_id,number,juz
4019,38,"هَٰذَا ذِكْرٌۭ ۚ وَإِنَّ لِلْمُتَّقِينَ لَحُسْنَ مَـَٔابٍۢ","LET [all] this be a reminder [to those who believe in God] - for, verily, the most beauteous of all goals awaits the God-conscious:","Ini adalah kehormatan (bagi mereka). Dan sesungguhnya bagi orang-orang yang bertakwa benar-benar (disediakan) tempat kembali yang baik,",49,23
4020,38,"جَنَّٰتِ عَدْنٍۢ مُّفَتَّحَةًۭ لَّهُمُ ٱلْأَبْوَٰبُ","gardens of perpetual bliss, with gates wide-open to them,","(yaitu) surga 'Adn yang pintu-pintunya terbuka bagi mereka,",50,23
4021,38,"مُتَّكِـِٔينَ فِيهَا يَدْعُونَ فِيهَا بِفَٰكِهَةٍۢ كَثِيرَةٍۢ وَشَرَابٍۢ","wherein they will recline, [and] wherein they may [freely] call for many a fruit and drink,","di dalamnya mereka bertelekan (diatas dipan-dipan) sambil meminta buah-buahan yang banyak dan minuman di surga itu.",51,23
4022,38,"۞ وَعِندَهُمْ قَٰصِرَٰتُ ٱلطَّرْفِ أَتْرَابٌ","having beside them well-matched mates of modest gaze.”","Dan pada sisi mereka (ada bidadari-bidadari) yang tidak liar pandangannya dan sebaya umurnya.",52,23
4023,38,"هَٰذَا مَا تُوعَدُونَ لِيَوْمِ ٱلْحِسَابِ","This is what you are promised for the Day of Reckoning:","Inilah apa yang dijanjikan kepadamu pada hari berhisab.",53,23
4024,38,"إِنَّ هَٰذَا لَرِزْقُنَا مَا لَهُۥ مِن نَّفَادٍ","this, verily, shall be Our provision [for you], with no end to it!","Sesungguhnya ini adalah benar-benar rezeki dari Kami yang tiada habis-habisnya.",54,23
4025,38,"هَٰذَا ۚ وَإِنَّ لِلطَّٰغِينَ لَشَرَّ مَـَٔابٍۢ","All this [for the righteous]: but, verily, the most evil of all goals awaits those who are wont to transgress the bounds of what is right:","Beginilah (keadaan mereka). Dan sesungguhnya bagi orang-orang yang durhaka benar-benar (disediakan) tempat kembali yang buruk,",55,23
4026,38,"جَهَنَّمَ يَصْلَوْنَهَا فَبِئْسَ ٱلْمِهَادُ","hell will they have to endure - and how vile a resting-place!","(yaitu) neraka Jahannam, yang mereka masuk ke dalamnya; maka amat buruklah Jahannam itu sebagai tempat tinggal.",56,23
4027,38,"هَٰذَا فَلْيَذُوقُوهُ حَمِيمٌۭ وَغَسَّاقٌۭ","This, [then, for them -] so let them taste it: burning despair and ice-cold darkness","Inilah (azab neraka), biarlah mereka merasakannya, (minuman mereka) air yang sangat panas dan air yang sangat dingin.",57,23
4028,38,"وَءَاخَرُ مِن شَكْلِهِۦٓ أَزْوَٰجٌ","and, coupled with it, further [suffering] of a similar nature.","Dan azab yang lain yang serupa itu berbagai macam.",58,23
4029,38,"هَٰذَا فَوْجٌۭ مُّقْتَحِمٌۭ مَّعَكُمْ ۖ لَا مَرْحَبًۢا بِهِمْ ۚ إِنَّهُمْ صَالُوا۟ ٱلنَّارِ","[And they will say to one another: “Do you see] this crowd of people who rushed headlong [into sin] with you? No welcome to them! Verily, they [too] shall have to endure the fire!”","(Dikatakan kepada mereka): ""Ini adalah suatu rombongan (pengikut-pengikutmu) yang masuk berdesak-desak bersama kamu (ke neraka)"". (Berkata pemimpin-pemimpin mereka yang durhaka): ""Tiadalah ucapan selamat datang kepada mereka karena sesungguhnya mereka akan masuk neraka"".",59,23
4030,38,"قَالُوا۟ بَلْ أَنتُمْ لَا مَرْحَبًۢا بِكُمْ ۖ أَنتُمْ قَدَّمْتُمُوهُ لَنَا ۖ فَبِئْسَ ٱلْقَرَارُ","[And] they [who had been seduced] will exclaim: “Nay, but it is you! No welcome to you! It is you who have prepared this for us: and how vile a state to abide in!”","Pengikut-pengikut mereka menjawab: ""Sebenarnya kamulah. Tiada ucapan selamat datang bagimu, karena kamulah yang menjerumuskan kami ke dalam azab, maka amat buruklah Jahannam itu sebagai tempat menetap"".",60,23
4031,38,"قَالُوا۟ رَبَّنَا مَن قَدَّمَ لَنَا هَٰذَا فَزِدْهُ عَذَابًۭا ضِعْفًۭا فِى ٱلنَّارِ","[And] they will pray: “O our Sustainer! Who­ever has prepared this for us, double Thou his suffering in the fire!”","Mereka berkata (lagi): ""Ya Tuhan kami; barang siapa yang menjerumuskan kami ke dalam azab ini maka tambahkanlah azab kepadanya dengan berlipat ganda di dalam neraka"".",61,23
4032,38,"وَقَالُوا۟ مَا لَنَا لَا نَرَىٰ رِجَالًۭا كُنَّا نَعُدُّهُم مِّنَ ٱلْأَشْرَارِ","And they will add: “How is it that we do not see [here any of the] men whom we were wont to count among the wicked,","Dan (orang-orang durhaka) berkata: ""Mengapa kami tidak melihat orang-orang yang dahulu (di dunia) kami anggap sebagai orang-orang yang jahat (hina).",62,23
4033,38,"أَتَّخَذْنَٰهُمْ سِخْرِيًّا أَمْ زَاغَتْ عَنْهُمُ ٱلْأَبْصَٰرُ","[and] whom we made the target of our derision? Or is it that [they are here, and] our eyes have missed them?”","Apakah kami dahulu menjadikan mereka olok-olokan, ataukah karena mata kami tidak melihat mereka?""",63,23
4034,38,"إِنَّ ذَٰلِكَ لَحَقٌّۭ تَخَاصُمُ أَهْلِ ٱلنَّارِ","Such, behold, will in truth be the [confusion and] mutual wrangling of the people of the fire!","Sesungguhnya yang demikian itu pasti terjadi, (yaitu) pertengkaran penghuni neraka.",64,23
4035,38,"قُلْ إِنَّمَآ أَنَا۠ مُنذِرٌۭ ۖ وَمَا مِنْ إِلَٰهٍ إِلَّا ٱللَّهُ ٱلْوَٰحِدُ ٱلْقَهَّارُ","SAY [O Muhammad]: “I am only a warner; and there is no deity whatever save God, the One, who holds absolute sway over all that exists,","Katakanlah (ya Muhammad): ""Sesungguhnya aku hanya seorang pemberi peringatan, dan sekali-kali tidak ada Tuhan selain Allah Yang Maha Esa dan Maha Mengalahkan.",65,23
4036,38,"رَبُّ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا ٱلْعَزِيزُ ٱلْغَفَّٰرُ","the Sustainer of the heavens and the earth and all that is between them, the Almighty, the All-Forgiving!”","Tuhan langit dan bumi dan apa yang ada di antara keduanya Yang Maha Perkasa lagi Maha Pengampun.",66,23
4037,38,"قُلْ هُوَ نَبَؤٌا۟ عَظِيمٌ","Say: “This is a message tremendous:","Katakanlah: ""Berita itu adalah berita yang besar,",67,23
4038,38,"أَنتُمْ عَنْهُ مُعْرِضُونَ","[how can] you turn away from it?”","yang kamu berpaling daripadanya.",68,23
4039,38,"مَا كَانَ لِىَ مِنْ عِلْمٍۭ بِٱلْمَلَإِ ٱلْأَعْلَىٰٓ إِذْ يَخْتَصِمُونَ","[Say, O Muhammad:] “No knowledge would I have had of [what passed among] the host on high when they argued [against the creation of man],","Aku tiada mempunyai pengetahuan sedikitpun tentang al mala'ul a'la (malaikat) itu ketika mereka berbantah-bantahan.",69,23
4040,38,"إِن يُوحَىٰٓ إِلَىَّ إِلَّآ أَنَّمَآ أَنَا۠ نَذِيرٌۭ مُّبِينٌ","had it not been revealed unto me [by God] - to no other end than that I might convey [unto you] a plain warning.","Tidak diwahyukan kepadaku, melainkan bahwa sesungguhnya aku hanyalah seorang pemberi peringatan yang nyata"".",70,23
4041,38,"إِذْ قَالَ رَبُّكَ لِلْمَلَٰٓئِكَةِ إِنِّى خَٰلِقٌۢ بَشَرًۭا مِّن طِينٍۢ","[For,] lo, thy Sustainer said unto the angels: “Behold, I am about to create a human being out of clay;","(Ingatlah) ketika Tuhanmu berfirman kepada malaikat: ""Sesungguhnya Aku akan menciptakan manusia dari tanah"".",71,23
4042,38,"فَإِذَا سَوَّيْتُهُۥ وَنَفَخْتُ فِيهِ مِن رُّوحِى فَقَعُوا۟ لَهُۥ سَٰجِدِينَ","and when I have formed him fully and breathed into him of My spirit, fall you down before him in prostration!”","Maka apabila telah Kusempurnakan kejadiannya dan Kutiupkan kepadanya roh (ciptaan)Ku; maka hendaklah kamu tersungkur dengan bersujud kepadanya"".",72,23
4043,38,"فَسَجَدَ ٱلْمَلَٰٓئِكَةُ كُلُّهُمْ أَجْمَعُونَ","Thereupon the angels prostrated themselves, all of them together,","Lalu seluruh malaikat-malaikat itu bersujud semuanya,",73,23
4044,38,"إِلَّآ إِبْلِيسَ ٱسْتَكْبَرَ وَكَانَ مِنَ ٱلْكَٰفِرِينَ","save Iblis: he gloried in his arrogance, and [thus] became one of those who deny the truth.","kecuali iblis; dia menyombongkan diri dan adalah dia termasuk orang-orang yang kafir.",74,23
4045,38,"قَالَ يَٰٓإِبْلِيسُ مَا مَنَعَكَ أَن تَسْجُدَ لِمَا خَلَقْتُ بِيَدَىَّ ۖ أَسْتَكْبَرْتَ أَمْ كُنتَ مِنَ ٱلْعَالِينَ","Said He: “O Iblis! What has kept thee from prostrating thyself before that [being] which I have created with My hands? Art thou too proud [to bow down before another created being], or art thou of those who think [only] of themselves as high?”","Allah berfirman: ""Hai iblis, apakah yang menghalangi kamu sujud kepada yang telah Ku-ciptakan dengan kedua tangan-Ku. Apakah kamu menyombongkan diri ataukah kamu (merasa) termasuk orang-orang yang (lebih) tinggi?"".",75,23
4046,38,"قَالَ أَنَا۠ خَيْرٌۭ مِّنْهُ ۖ خَلَقْتَنِى مِن نَّارٍۢ وَخَلَقْتَهُۥ مِن طِينٍۢ","Answered [Iblis]: “I am better than he: Thou hast created me out of fire, whereas him Thou hast created out of clay.”","Iblis berkata: ""Aku lebih baik daripadanya, karena Engkau ciptakan aku dari api, sedangkan dia Engkau ciptakan dari tanah"".",76,23
4047,38,"قَالَ فَٱخْرُجْ مِنْهَا فَإِنَّكَ رَجِيمٌۭ","Said He: “Go forth, then, from this [angelic state] - for, behold, thou art henceforth accursed,","Allah berfirman: ""Maka keluarlah kamu dari surga; sesungguhnya kamu adalah orang yang terkutuk,",77,23
4048,38,"وَإِنَّ عَلَيْكَ لَعْنَتِىٓ إِلَىٰ يَوْمِ ٱلدِّينِ","and My rejection shall be thy due until the Day of Judgment!”","Sesungguhnya kutukan-Ku tetap atasmu sampai hari pembalasan"".",78,23
4049,38,"قَالَ رَبِّ فَأَنظِرْنِىٓ إِلَىٰ يَوْمِ يُبْعَثُونَ","Said [Iblis]: “Then, O my Sustainer, grant me a respite till the Day when all shall be raised from the dead!”","Iblis berkata: ""Ya Tuhanku, beri tangguhlah aku sampai hari mereka dibangkitkan"".",79,23
4050,38,"قَالَ فَإِنَّكَ مِنَ ٱلْمُنظَرِينَ","Answered He: “Verily, so [be it:] thou shalt be among those who are granted respite","Allah berfirman: ""Sesungguhnya kamu termasuk orang-orang yang diberi tangguh,",80,23
4051,38,"إِلَىٰ يَوْمِ ٱلْوَقْتِ ٱلْمَعْلُومِ","till the Day the time whereof is known [only to Me].”","sampai kepada hari yang telah ditentukan waktunya (hari Kiamat)"".",81,23
4052,38,"قَالَ فَبِعِزَّتِكَ لَأُغْوِيَنَّهُمْ أَجْمَعِينَ","[Whereupon Iblis] said: “Then [I swear] by Thy very might: I shall most certainly beguile them all into grievous error –","Iblis menjawab: ""Demi kekuasaan Engkau aku akan menyesatkan mereka semuanya,",82,23
4053,38,"إِلَّا عِبَادَكَ مِنْهُمُ ٱلْمُخْلَصِينَ","[all] save such of them as are truly Thy servants!”","kecuali hamba-hamba-Mu yang mukhlis di antara mereka.",83,23
4054,38,"قَالَ فَٱلْحَقُّ وَٱلْحَقَّ أَقُولُ","[And God] said: “This, then, is the truth! And this truth do I state:","Allah berfirman: ""Maka yang benar (adalah sumpah-Ku) dan hanya kebenaran itulah yang Ku-katakan"".",84,23
4055,38,"لَأَمْلَأَنَّ جَهَنَّمَ مِنكَ وَمِمَّن تَبِعَكَ مِنْهُمْ أَجْمَعِينَ","Most certainly will I fill hell with thee and such of them as shall follow thee, all together!”","Sesungguhnya Aku pasti akan memenuhi neraka Jahannam dengan jenis kamu dan dengan orang-orang yang mengikuti kamu di antara mereka kesemuanya.",85,23
4056,38,"قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍۢ وَمَآ أَنَا۠ مِنَ ٱلْمُتَكَلِّفِينَ","SAY [O Prophet]: “No reward whatever do I ask of you for this [message]; and I am not one of those who claim to be what they are not.","Katakanlah (hai Muhammad): ""Aku tidak meminta upah sedikitpun padamu atas dakwahku dan bukanlah aku termasuk orang-orang yang mengada-adakan.",86,23
4057,38,"إِنْ هُوَ إِلَّا ذِكْرٌۭ لِّلْعَٰلَمِينَ","This [divine writ], behold, is no less than a reminder to all the worlds —","Al Quran ini tidak lain hanyalah peringatan bagi semesta alam.",87,23
4058,38,"وَلَتَعْلَمُنَّ نَبَأَهُۥ بَعْدَ حِينٍۭ","and you will most certainly grasp its purport after a lapse of time!”","Dan sesungguhnya kamu akan mengetahui (kebenaran) berita Al Quran setelah beberapa waktu lagi.",88,23
4059,39,"بِسْمِ ٱللَّهِ ٱلرَّحْمَٰنِ ٱلرَّحِيمِ تَنزِيلُ ٱلْكِتَٰبِ مِنَ ٱللَّهِ ٱلْعَزِيزِ ٱلْحَكِيمِ","THE BESTOWAL from on high of this divine writ issues from God, the Almighty, the Wise:","Kitab (Al Quran ini) diturunkan oleh Allah Yang Maha Perkasa lagi Maha Bijaksana.",1,23
4060,39,"إِنَّآ أَنزَلْنَآ إِلَيْكَ ٱلْكِتَٰبَ بِٱلْحَقِّ فَٱعْبُدِ ٱللَّهَ مُخْلِصًۭا لَّهُ ٱلدِّينَ","for, behold, it is We who have bestowed this revela­tion upon thee from on high, setting forth the truth: so worship Him, sincere in thy faith in Him alone!","Sesunguhnya Kami menurunkan kepadamu Kitab (Al Quran) dengan (membawa) kebenaran. Maka sembahlah Allah dengan memurnikan ketaatan kepada-Nya.",2,23
4061,39,"أَلَا لِلَّهِ ٱلدِّينُ ٱلْخَالِصُ ۚ وَٱلَّذِينَ ٱتَّخَذُوا۟ مِن دُونِهِۦٓ أَوْلِيَآءَ مَا نَعْبُدُهُمْ إِلَّا لِيُقَرِّبُونَآ إِلَى ٱللَّهِ زُلْفَىٰٓ إِنَّ ٱللَّهَ يَحْكُمُ بَيْنَهُمْ فِى مَا هُمْ فِيهِ يَخْتَلِفُونَ ۗ إِنَّ ٱللَّهَ لَا يَهْدِى مَنْ هُوَ كَٰذِبٌۭ كَفَّارٌۭ","Is it not to God alone that all sincere faith is due? And yet, they who take for their protectors aught beside Him [are wont to say], “We worship them for no other reason than that they bring us nearer to God.” Behold, God will judge between them [on Resur­rection Day] with regard to all wherein they differ [from the truth]: for, verily, God does not grace with His guidance anyone who is bent on lying [to himself and is] stubbornly ingrate!","Ingatlah, hanya kepunyaan Allah-lah agama yang bersih (dari syirik). Dan orang-orang yang mengambil pelindung selain Allah (berkata): ""Kami tidak menyembah mereka melainkan supaya mereka mendekatkan kami kepada Allah dengan sedekat-dekatnya"". Sesungguhnya Allah akan memutuskan di antara mereka tentang apa yang mereka berselisih padanya. Sesungguhnya Allah tidak menunjuki orang-orang yang pendusta dan sangat ingkar.",3,23
4062,39,"لَّوْ أَرَادَ ٱللَّهُ أَن يَتَّخِذَ وَلَدًۭا لَّٱصْطَفَىٰ مِمَّا يَخْلُقُ مَا يَشَآءُ ۚ سُبْحَٰنَهُۥ ۖ هُوَ ٱللَّهُ ٱلْوَٰحِدُ ٱلْقَهَّارُ","Had God willed to take Unto Himself a son, He could have chosen anyone that He wanted out of whatever He has created - [but] limitless is He in His glory! He is the One God, the One who holds absolute sway over all that exists!","Kalau sekiranya Allah hendak mengambil anak, tentu Dia akan memilih apa yang dikehendaki-Nya di antara ciptaan-ciptaan yang telah diciptakan-Nya. Maha Suci Allah. Dialah Allah Yang Maha Esa lagi Maha Mengalahkan.",4,23
4063,39,"خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضَ بِٱلْحَقِّ ۖ يُكَوِّرُ ٱلَّيْلَ عَلَى ٱلنَّهَارِ وَيُكَوِّرُ ٱلنَّهَارَ عَلَى ٱلَّيْلِ ۖ وَسَخَّرَ ٱلشَّمْسَ وَٱلْقَمَرَ ۖ كُلٌّۭ يَجْرِى لِأَجَلٍۢ مُّسَمًّى ۗ أَلَا هُوَ ٱلْعَزِيزُ ٱلْغَفَّٰرُ","He it is who has created the heavens and the earth in accordance with [an inner] truth. He causes the night to flow into the day, and causes the day to flow into the night; and He has made the sun and the moon subservient [to His laws], each running its course for a term set [by Him]. Is not He the Almighty, the All-Forgiving?","Dia menciptakan langit dan bumi dengan (tujuan) yang benar; Dia menutupkan malam atas siang dan menutupkan siang atas malam dan menundukkan matahari dan bulan, masing-masing berjalan menurut waktu yang ditentukan. Ingatlah Dialah Yang Maha Perkasa lagi Maha Pengampun.",5,23
4064,39,"خَلَقَكُم مِّن نَّفْسٍۢ وَٰحِدَةٍۢ ثُمَّ جَعَلَ مِنْهَا زَوْجَهَا وَأَنزَلَ لَكُم مِّنَ ٱلْأَنْعَٰمِ ثَمَٰنِيَةَ أَزْوَٰجٍۢ ۚ يَخْلُقُكُمْ فِى بُطُونِ أُمَّهَٰتِكُمْ خَلْقًۭا مِّنۢ بَعْدِ خَلْقٍۢ فِى ظُلُمَٰتٍۢ ثَلَٰثٍۢ ۚ ذَٰلِكُمُ ٱللَّهُ رَبُّكُمْ لَهُ ٱلْمُلْكُ ۖ لَآ إِلَٰهَ إِلَّا هُوَ ۖ فَأَنَّىٰ تُصْرَفُونَ","He has created you [all] out of one living entity, and out of it fashioned its mate; and he has be­stowed upon you four kinds of cattle of either sex; [and] He creates you in your mothers’ wombs, one act of creation after another, in threefold depths of darkness. Thus is God, your Sustainer: unto Him belongs all dominion: there is no deity save Him: how, then, can you lose sight of the truth?","Dia menciptakan kamu dari seorang diri kemudian Dia jadikan daripadanya isterinya dan Dia menurunkan untuk kamu delapan ekor yang berpasangan dari binatang ternak. Dia menjadikan kamu dalam perut ibumu kejadian demi kejadian dalam tiga kegelapan. Yang (berbuat) demikian itu adalah Allah, Tuhan kamu, Tuhan Yang mempunyai kerajaan. Tidak ada Tuhan selain Dia; maka bagaimana kamu dapat dipalingkan?",6,23
4065,39,"إِن تَكْفُرُوا۟ فَإِنَّ ٱللَّهَ غَنِىٌّ عَنكُمْ ۖ وَلَا يَرْضَىٰ لِعِبَادِهِ ٱلْكُفْرَ ۖ وَإِن تَشْكُرُوا۟ يَرْضَهُ لَكُمْ ۗ وَلَا تَزِرُ وَازِرَةٌۭ وِزْرَ أُخْرَىٰ ۗ ثُمَّ إِلَىٰ رَبِّكُم مَّرْجِعُكُمْ فَيُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ ۚ إِنَّهُۥ عَلِيمٌۢ بِذَاتِ ٱلصُّدُورِ","If you are ingrate behold, God has no need of you; none the less, He does not approve of in­gratitude in His servants: whereas, if you show grati­tude, He approves it in you. And no bearer of burdens shall be made to bear another’s burden. In time, unto your Sustainer you all must return, and then He will make you [truly] understand all that you were doing [in life]: for, verily, He has full knowledge of what is in the hearts [of men].","Jika kamu kafir maka sesungguhnya Allah tidak memerlukan (iman)mu dan Dia tidak meridhai kekafiran bagi hamba-Nya; dan jika kamu bersyukur, niscaya Dia meridhai bagimu kesyukuranmu itu; dan seorang yang berdosa tidak akan memikul dosa orang lain. Kemudian kepada Tuhanmulah kembalimu lalu Dia memberitakan kepadamu apa yang telah kamu kerjakan. Sesungguhnya Dia Maha Mengetahui apa yang tersimpan dalam (dada)mu.",7,23
